"","TRACT","ZIP","USPS_ZIP_PREF_CITY","USPS_ZIP_PREF_STATE","RES_RATIO","BUS_RATIO","OTH_RATIO","TOT_RATIO","pct_change_white","pct_change_black","pct_change_asian","pct_change_hispanic","pct_black_cap"
"1242","36047058200","11229","BROOKLYN","NY",0.812160695,0.617647059,0.835714286,0.792815372,-16.4056674123788,0,-56.5910999160369,163.385826771654,0
"1243","36047058200","11223","BROOKLYN","NY",0.187839305,0.382352941,0.164285714,0.207184628,-16.4056674123788,0,-56.5910999160369,163.385826771654,0
"1244","36047058400","11235","BROOKLYN","NY",0.11627907,0.014285714,0.021276596,0.106396064,-8.61874294316899,-51.6129032258064,49.0625,11.4035087719298,-52
"1245","36047058400","11223","BROOKLYN","NY",0.10123119,0.514285714,0.095744681,0.118696187,-8.61874294316899,-51.6129032258064,49.0625,11.4035087719298,-52
"1246","36047058400","11229","BROOKLYN","NY",0.78248974,0.471428571,0.882978723,0.774907749,-8.61874294316899,-51.6129032258064,49.0625,11.4035087719298,-52
"1247","36047058600","11229","BROOKLYN","NY",0.966666667,1,0.888888889,0.961586121,-6.05296343001261,174.590163934426,-16.8359941944848,-84.1463414634146,175
"1248","36047058600","11235","BROOKLYN","NY",0.033333333,0,0.111111111,0.038413879,-6.05296343001261,174.590163934426,-16.8359941944848,-84.1463414634146,175
"1249","36047058800","11235","BROOKLYN","NY",1,1,1,1,-7.05229793977813,61.6279069767442,42.0475319926874,-44.5569620253165,62
"1250","36047058901","11222","BROOKLYN","NY",1,1,1,1,0,0,0,0,0
"1251","36047058902","11222","BROOKLYN","NY",0,1,1,1,0,0,0,0,0
"1252","36047059000","11235","BROOKLYN","NY",1,1,1,1,31.58953722334,-74.468085106383,-22.3205506391347,450,-74
"1253","36047059100","11222","BROOKLYN","NY",1,1,1,1,-3.71475953565506,0,59.7560975609756,5.65302144249513,0
"1254","36047059200","11235","BROOKLYN","NY",0.435048395,0.483050847,0.571428571,0.446195407,-4.10742496050553,-43.5483870967742,-35.997171145686,8.88888888888889,-44
"1255","36047059200","11229","BROOKLYN","NY",0.564951605,0.516949153,0.428571429,0.553804593,-4.10742496050553,-43.5483870967742,-35.997171145686,8.88888888888889,-44
"1256","36047059300","11222","BROOKLYN","NY",1,1,1,1,37.6351838500361,0,64.5161290322581,75.3676470588235,0
"1257","36047059402","11229","BROOKLYN","NY",0.495066744,0.47706422,0.291666667,0.488829787,18.1202370872142,356.25,59.2348284960422,20.2380952380952,200
"1258","36047059402","11235","BROOKLYN","NY",0.504933256,0.52293578,0.708333333,0.511170213,18.1202370872142,356.25,59.2348284960422,20.2380952380952,200
"1259","36047059403","11235","BROOKLYN","NY",0.020576132,0.478873239,0.042372881,0.05081826,0,0,0,0,0
"1260","36047059403","11229","BROOKLYN","NY",0.979423868,0.521126761,0.957627119,0.94918174,0,0,0,0,0
"1261","36047059404","11235","BROOKLYN","NY",1,1,1,1,0,0,0,0,0
"1262","36047059600","11235","BROOKLYN","NY",0.891972993,1,0.949494949,0.901259112,-24.8319139399372,24,757.142857142857,-100,24
"1263","36047059600","11229","BROOKLYN","NY",0.108027007,0,0.050505051,0.098740888,-24.8319139399372,24,757.142857142857,-100,24
"1264","36047059800","11235","BROOKLYN","NY",1,1,1,1,-19.1847419596111,-55.6390977443609,151.655629139073,-15.1515151515152,-56
"1265","36047060000","11235","BROOKLYN","NY",1,1,1,1,11.046511627907,-84.3137254901961,69.5331695331695,2.5844930417495,-84
"1266","36047060600","11235","BROOKLYN","NY",1,1,1,1,2.34553775743707,-53.8461538461538,-37.3563218390805,7.11610486891386,-54
"1267","36047060800","11235","BROOKLYN","NY",1,1,1,1,-20.6261510128913,-2.36220472440945,780,222.764227642276,-2
"1268","36047061002","11235","BROOKLYN","NY",1,1,1,1,21.2472806381436,0,-12.2448979591837,-100,0
"1269","36047061003","11235","BROOKLYN","NY",1,1,1,1,-27.9503105590062,-49.6124031007752,-12.9829984544049,265.900383141762,-50
"1270","36047061004","11235","BROOKLYN","NY",1,1,1,1,-17.2121678860223,-35.2941176470588,48.4126984126984,11.1111111111111,-35
"1271","36047061200","11235","BROOKLYN","NY",1,1,1,1,-6.37450199203187,0,0,0,0
"1272","36047061600","11235","BROOKLYN","NY",1,1,1,1,-7.37039350405996,-40,0,-84.3137254901961,-40
"1273","36047062000","11235","BROOKLYN","NY",1,1,1,1,-18.3374083129584,0,-27.2727272727273,-100,0
"1274","36047062200","11235","BROOKLYN","NY",1,1,1,1,-44.8532144184318,207.52688172043,0,44.8979591836735,200
"1275","36047062600","11229","BROOKLYN","NY",0.283101045,0.318181818,0.1875,0.279967159,41.5311653116531,241.176470588235,16.1347517730496,-50.5681818181818,200
"1276","36047062600","11235","BROOKLYN","NY",0.716898955,0.681818182,0.8125,0.720032841,41.5311653116531,241.176470588235,16.1347517730496,-50.5681818181818,200
"1277","36047062800","11235","BROOKLYN","NY",0.010011123,0.28125,0.2,0.026055237,-21.0374044224013,-100,510.869565217391,35.6962025316456,-100
"1278","36047062800","11229","BROOKLYN","NY",0.989988877,0.71875,0.8,0.973944763,-21.0374044224013,-100,510.869565217391,35.6962025316456,-100
"1279","36047063200","11229","BROOKLYN","NY",1,1,1,1,-15.8516020236088,118.181818181818,164.814814814815,-35.7615894039735,118
"1280","36047063600","11234","BROOKLYN","NY",0.975113122,1,0,0.975280899,-29.8591549295775,0,1300,-57.3529411764706,0
"1281","36047063600","11229","BROOKLYN","NY",0.024886878,0,0,0.024719101,-29.8591549295775,0,1300,-57.3529411764706,0
"1282","36047063800","11234","BROOKLYN","NY",0.02962963,0,0,0.029038113,2.22039473684211,4000,14.7582697201018,17.1875,200
